texto,label
43   INCISO  VI  DA  LEI  FEDERAL  N º  8 666 93  E  SUAS   ALTERAÇÕES  O PREFEITO MUNICIPAL  NO USO DE SUAS ATRIBUIÇÕES QUE LHE SÃO CONFERIDAS POR LEI  ABAIXO  ASSINADO   ACOLHENDO  A  MANIFESTAÇÃO  DA  COMISSÃO  PERMANENTE  DE  LICITAÇÃO   LEVANDO  EM  CONSIDERAÇÃO A ABERTURA E JULGAMENTO DO PRESENTE PROCESSO LICITATÓRIO  TENDO CUMPRIDO TODOS OS   REQUISITOS E PRINCÍPIOS ESTABELECIDOS EM LEI  HOMOLOGA O OBJETO DA LICITAÇÃO SUPRACITADA  CUJO   OBJETO É A AQUISIÇÃO DE MEDICAMENTOS HIDROXICLOROQUINA 400G  EM COMBATE AO   COVID 19   PARA SECRETARIA MUNICIPAL  DE  SAÚDE   DO  MUNICIPIO  DE GUIRATINGA –  MT  E TEM COMO VENCEDORA A SEGUINTE EMPRESA ABAIXO MENCIONADA     A EMPRESA  DROGARIA VIEIRA VALESI  EIRELI  INSCRITA NO  CNPJ N º   17 623 583 0001 00 POR UM PERÍODO DE 30  TRINTA  DIAS COM VALOR TOTAL DE R  5 262 60  CINCO MIL E   DUZENTOS E SESSENTA E DOIS REAIS E SESSENTA CENTAVOS  ,0
HUMBERTO DOMINGUES FERREIRA PREFEITO  MUNICIPAL    LICITAÇÃO    AVISO DE LICITAÇÃO PREGÃO PRESENCIAL N º 035 2020    O  MUNICÍPIO  DE  GUIRATINGA MT   ATRAVÉS  DO  PREGOEIRO  OFICIAL   TORNA   PÚBLICO QUE REALIZARÁ LICITAÇÃO NA MODALIDADE AQUISIÇÃO DE MEDICAMENTOS EMERGENCIAIS  DE  HIDROXICLOROQUINA  400G   IVERMECTINA  6MG   AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO COM RECEITA E MACAÇÃO LAMINADO IMPERMEÁVEL  EM COMBATE AO   COVID  19   PARA SECRETARIA MUNICIPAL DE SAÚDE   DO  MUNICIPIO  DE  GUIRATINGA –   MT  CONFORME DESCRIÇÃO NO ANEXO I DO EDITAL  A SESSÃO PÚBLICA ACONTECERÁ NA SEDE DA PREFEITURA  MUNICIPAL DE GUIRATINGA NO DIA 09 DE SETEMBRO DE 2020 ,0
PREFEITURA MUNICIPAL DE ALTO TAQUARI    DISPENSA ELETRÔNICA Nº 001 2020 – EDITAL RESUMIDO  OBJETO   AQUISIÇÃO  DE  MEDICAMENTO  IVERMECTINA  COMPRIMIDO  6MG   HIDROXICLOROQUINA 400MG E NIMESULIDA100MG PARA O TRATAMENTO E PREVENÇÃO DA PANDEMIA COVID  19 DE  ACORDO  COM ANEXO  I   ABERTURA  ÀS  08H00MIN   HORÁRIO  DE BRASÍLIA  DO  DIA  04 08 2020 ,6
CONTRATADO  DROGALEM LTDA RESUMO DO OBJETO  DISPENSA DE LICITAÇÃO PARA AQUISIÇÃO   DE  HIDROXICLOROQUINA EM  CÁPSULA PARA  O  COMBATE  AO  COVID 19   SECRETARIA  MUNICIPAL DE SAÚDE MUNICÍPIO DE JUÍNA  MATO GROSSO  ELEMENTO  DE  DESPESA   DOTAÇÃO   1585  –  03 110 10 305 0016 2309 339030000000 – VIGILANCIA EPIDEMIOLOGICA  FONTE   0146000000–  TRANSFERÊNCIA  FUNDO  A  FUNDO  DE  RECURSOS  DO   SUS PROVENIENTE DO GOV   VALOR TOTAL ESTIMADO  R  2 100 00  DOIS MIL E CEM REAIS  VIGÊNCIA  22 04 2020 A 22 07 2020 DATA DO  RECONHECIMENTO   22 04 2020  PELO  ILMO ,0
4º   E  À  VISTA  DA  JUSTIFICATIVA  DO  SETOR DEMANDANTE  E DO  PARECER  JURÍDICO   A   DISPENSA  DE  LICITAÇÃO  EM  EPÍGRAFE   CUJO  OBJETO  É  A  AQUISIÇÃO  DE  MEDICAMENTO  IVERMECTINA  COMPRIMIDO 6MG  HIDROXICLOROQUINA 400MG E NIMESULIDA100MG PARA O TRATAMENTO E PREVENÇÃO DA   PANDEMIA COVID 19  ATRAVÉS DA CONTRATAÇÃO DIRETA PELO PERÍODO ESTIMADO DE ATÉ 90  NOVENTA  DIAS   COM  AS  EMPRESAS   SILVA  E  SILVA  PRODUTOS  FARMACEUTICOS  LTDA  ME   CNPJ   84 551 191 0001 70 COM OS ITENS 001 E 002 NO VALOR DE R  30 345 00  TRINTA MIL E TREZENTOS E   QUARENTA E CINCO REAIS   NOSSA PHARMACIA EIRELI  CNPJ  04 210 418 0001 84 COM O ITEM 003   NO VALOR DE R  6 000 00  SEIS MIL REAIS  ,6
HUMBERTO DOMINGUES FERREIRA PREFEITO MUNICIPAL    TERMO DE REFERÊNCIA DISPENSA DE LICITAÇÃO N º 040 2020    OBJETO  “AQUISIÇÃO DE MEDICAMENTOS HIDROXICLOROQUINA   400G   IVERMECTINA 6MG   AZITROMICINA 500MG  PARA DISTRIBUIÇÃO  COM  RECEITA E  MACAÇÃO  LAMINADO  IMPERMEÁVEL   EM  COMBATE  AO  COVID  19   PARA SECRETARIA  MUNICIPAL  DE  SAÚDE   DO  MUNICIPIO  DE  GUIRATINGA  –  MT   ATRAVÉS  DE  DISPENSA  DE  LICITAÇÃO  NOS TERMOS DO ART ,0
DOTAÇÃO ORÇAMENTÁRIA  AS DESPESAS COM PAGAMENTO DO REFERIDO  OBJETO  ESTÃO PREVISTOS NA DOTAÇÃO ORÇAMENTÁRIA ABAIXO DESCRITA     SOLICITAÇÃO  890 2020 CENTRO DE CUSTO  03065 – FUNDO MUNICIPAL DE SAÚDE  FICHA DOTAÇÃO  588 FUNCIONAL  10 305 7100 4 090   339030 FONTE  146  JUSTIFICATIVA  DO  PREÇO  E  RAZÃO  DE  ESCOLHA  DO  FORNECEDOR  DISPENSA DE LICITAÇÃO N º 040 2020   FOI  SOLICITADA  ATRAVÉS  DO  SECRETARIA  MUNICIPAL  DE  ASSISTÊNCIA  SOCIAL   AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G   IVERMECTINA  6MG   AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO  IMPERMEÁVEL  EM COMBATE AO  COVID 19   PARA SECRETARIA MUNICIPAL DE SAÚDE    DO  MUNICIPIO  DE  GUIRATINGA –  MT ,0
040 2020 PARA CONTRATAÇÃO DA IBHAS – INSTITUTO BRASIL DE HARMONIA SOCIAL  INSCRITA NO  CNPJ  N º  20 277 817 0001 19  PARA  AQUISIÇÃO  DE  MEDICAMENTOS HIDROXICLOROQUINA  400G   IVERMECTINA 6MG   AZITROMICINA 500MG  PARA DISTRIBUIÇÃO  COM  RECEITA E  MACAÇÃO  LAMINADO  IMPERMEÁVEL   EM  COMBATE  AO  COVID  19   PARA SECRETARIA  MUNICIPAL DE SAÚDE  DO MUNICIPIO DE GUIRATINGA – MT    POR UM PERÍODO DE 30  TRINTA   DIAS  COM  VALOR  TOTAL  DE  R  39 095 32   TRINTA  E  NOVE  MIL  NOVENTA  E  CINCO  REAIS  E  TRINTA  E  DOIS  CENTAVOS  ATRAVÉS DE DISPENSA DE LICITAÇÃO  NOS TERMOS DO ART ,0
HUMBERTO DOMINGUES FERREIRA PREFEITO MUNICIPAL  TERMO DE RATIFICAÇÃO DISPENSA DE LICITAÇÃO N º 040 2020    O MUNICÍPIO DE GUIRATINGA  ESTADO DE MATO GROSSO  NESTE   ATO REPRESENTADO PELO PREFEITO MUNICIPAL SR  HUMBERTO DOMINGUES FERREIRA   RATIFICA O  PROCESSO  DE  DISPENSA  DE  LICITAÇÃO  N º  040 2020  PARA  CONTRATAÇÃO  DA  A  LICITANTE  IBHAS  –  INSTITUTO  BRASIL  DE  HARMONIA SOCIAL  INSCRITA  NO  CNPJ  N º  20 277 817 0001 19  PARA  AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G   IVERMECTINA  6MG   AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO  IMPERMEÁVEL   EM COMBATE AO  COVID 19  PARA SECRETARIA MUNICIPAL DE SAÚDE    DO MUNICIPIO DE GUIRATINGA – MT ,0
43   INCISO  VI  DA  LEI  FEDERAL  N º  8 666 93  E  SUAS   ALTERAÇÕES  O PREFEITO MUNICIPAL  NO USO DE SUAS ATRIBUIÇÕES QUE LHE SÃO CONFERIDAS POR LEI  ABAIXO  ASSINADO   ACOLHENDO  A  MANIFESTAÇÃO  DA  COMISSÃO  PERMANENTE  DE  LICITAÇÃO   LEVANDO  EM  CONSIDERAÇÃO A ABERTURA E JULGAMENTO DO PRESENTE PROCESSO LICITATÓRIO  TENDO CUMPRIDO TODOS OS   REQUISITOS E PRINCÍPIOS ESTABELECIDOS EM LEI  HOMOLOGA O OBJETO DA LICITAÇÃO SUPRACITADA  CUJO   OBJETO  É  A  AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G   IVERMECTINA  6MG  AZITROMICINA 500MG PARA DISTRIBUIÇÃO COM RECEITA E MACAÇÃO LAMINADO  IMPERMEÁVEL   EM COMBATE AO  COVID 19  PARA SECRETARIA MUNICIPAL DE SAÚDE    DO  MUNICIPIO  DE  GUIRATINGA –  MT ,0
RODRIGO HENRIQUE DE OLIVEIRA  PRESIDENTE DA CPL PORTARIA 100 2020    TERMO DE REVOGAÇÃO DE LICITAÇÃO DISPENSA N º 040 2020    O MUNICÍPIO DE GUIRATINGA MT  POR MEIO DE SEU PREFEITO MUNICIPAL  TORNA    PÚBLICO  PARA  CONHECIMENTO  DOS  INTERESSADOS   A  REVOGAÇÃO DA  AQUISIÇÃO  DE  MEDICAMENTOS HIDROXICLOROQUINA 400G  IVERMECTINA 6MG  AZITROMICINA 500MG  PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO  IMPERMEÁVEL   EM  COMBATE  AO  COVID  19   PARA SECRETARIA MUNICIPAL  DE  SAÚDE   DO  MUNICIPIO  DE  GUIRATINGA –  MT   QUE  TEVE  SUA  PUBLICAÇÃO  NO  07  DE  AGOSTO  DE  2020   CONSIDERANDO  QUE  A  EMPRESA É UM INSTITUTO E NÃO EMITE NOTA DE AQUISIÇÃO SÓ DE SERVIÇO E NÃO NOS ATENTE   POR ISSO   RESOLVEMOS REVOGAR ,0
OBJETO  CONTRATAÇÃO DE EMPRESA PARA   AQUISIÇÃO  DE  MEDICAMENTO  MANIPULADO   HIDROXICLOROQUINA 400MG   PARA  COMPOR  O KIT  COVID  PRESCRITO  PARA  OS  PACIENTES  COM  SINTOMAS  MODERADOS  A  GRAVES  EM  DECORRÊNCIA  AO   CORONAVIRUS  COVID 19   EM ATENDIMENTO A SECRETARIA DE SAÚDE DO MUNICÍPIO DE PARANATINGA MT    COM FULCRO NA LEI FEDERAL 13 979 2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA Nº  926 2020 ,6
OBJETO  CONTRATAÇÃO DE EMPRESA PARA   AQUISIÇÃO  DE  MEDICAMENTO  MANIPULADO   HIDROXICLOROQUINA 400MG   PARA  COMPOR  O KIT  COVID  PRESCRITO  PARA  OS  PACIENTES  COM  SINTOMAS  MODERADOS  A  GRAVES  EM  DECORRÊNCIA  AO   CORONAVIRUS  COVID 19   EM ATENDIMENTO A SECRETARIA DE SAÚDE DO MUNICÍPIO DE PARANATINGA MT    COM FULCRO NA LEI FEDERAL 13 979 2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA Nº  926 2020 ,6
OBJETO   AQUISIÇÃO DE MEDICAMENTO  MANIPULADO   HIDROXICLOROQUINA 400MG   PARA  COMPOR  O  KIT  COVID  PRESCRITO  PARA  OS  PACIENTES COM SINTOMAS MODERADOS A GRAVES EM DECORRÊNCIA AO CORONAVIRUS  COVID 19     EM ATENDIMENTO A SECRETARIA DE SAÚDE DO MUNICÍPIO DE PARANATINGA MT  COM FULCRO NA LEI FEDERAL  13 979 2020  COM  REDAÇÃO  DADA  PELA  MEDIDA  PROVISÓRIA  Nº  926 2020 ,6
PEDRO FERRONATTO PREFEITO MUNICIPAL    LICITAÇÃO    TERMO DE DISPENSA DE LICITAÇÃO N º 011 2020 PROCESSO N º  046 2020 INTERESSADO  SECRETARIA MUNICIPAL DE SAÚDE  FICA DISPENSADA DE LICITAÇÃO A DESPESA ABAIXO ESPECIFICADA  CUJO OBJETO  É A “AQUISIÇÃO DE HIDROXICLOROQUINA PARA FINS DE PREVENÇÃO E ENFRENTAMENTO   DA EMERGÊNCIA DE SAÚDE  PÚBLICA DE  IMPORTÂNCIA INTERNACIONAL DECORRENTE  DO  CORONAVÍRUS  COVID 19 ”   COM FUNDAMENTO NO ARTIGO 4°   LEI FEDERAL 13 979 2020 E EM  CONSONÂNCIA COM O PARECER JURÍDICO ACOSTADO AOS AUTOS ,0
EXTRATO DE DISPENSA DE LICITAÇÃO Nº 052 2020  OBJETO  DISPENSA DE LICITAÇÃO EMERGENCIAL DE COMBATE A PANDEMIA  DO  NOVO  CORONAVÍRUS   COVD 19   PARA  AQUISIÇÃO  DE HIDROXICLOROQUINA  SULFATO – CONCENTRAÇÃO DOSAGEM 400MG EM FARMÁCIAS DE MANIPULAÇÃO  PARA  ATENDIMENTO  DE  PACIENTES  COM  RECEITA  MÉDICA  DA  REDE PÚBLICA MUNICIPAL DE SAÚDE ,0
OBJETO CONTRATAÇÃO EMERGENCIAL PARA AQUISIÇÃO DE HIDROXICLOROQUINA  PARA FINS DE  ENFRENTAMENTO  DA  EMERGÊNCIA  DE  SAÚDE  PÚBLICA  DE  IMPORTÂNCIA  INTERNACIONAL DECORRENTE DO NOVO CORONAVÍRUS  CAUSADOR DA COVID 19 ,6
COVID 19 GRAVE  A  SINAIS E OU SINTOMAS GRAVES  B  INTERNAÇÃO EM LEITO DE UTI   REGULAR PARA SERVIÇO DE REFERÊNCIA C  ESTABILIZAÇÃO D  SUPORTE DE O2  O2 SOB CATETER NASAL OU MÁSCARA COM RESERVATÓRIO  E  MONITORIZAÇÃO F  DIPIRONA OU PARACETAMOL SE FEBRE OU DOR G  ANTIBIÓTICO PARA COBERTURA DE PAC H  ANTICOAGULAÇÃO PROFILÁTICA – EXCETO EM SITUAÇÕES DE CONTRAINDICAÇÃO I  ADULTOS SEM CONTRAINDICAÇÕES  É POSSÍVEL PRESCREVER HIDROXICLOROQUINA  DECISÃO CONJUNTA DO MÉDICO E PACIENTE – INFORMAR RISCOS E PREENCHER TERMO DE    CONSENTIMENTO  ,6
HIDROXICLOROQUINA E CLOROQUINA  B  O  DOCUMENTO  QUE  ORIENTA  O  USO  DESTAS  MEDICAÇÕES   “ORIENTAÇÕES  DO  MINISTÉRIO  DA SAÚDE  PARA MANUSEIO  MEDICAMENTOSO  PRECOCE  DE  PACIENTES COM DIAGNÓSTICO DA COVID 19” DO DIA 20 05 2020 ,6
CONSIDERANDO A ORIENTAÇÃO TÉCNICA 05 2020 DO TRIBUNAL DE   CONTAS  DO  ESTADO  DE  MATO  GROSSO CONSIDERANDO  A  PORTARIA  06  DE  DE  04  DE  JULHO  DE  2020  DA   SECRETARIA  MUNICIPAL  DE  PORTO  DOS  GAÚCHOS  QUE  PADRONIZA  POR  SUA  COMISSÃO  DE  FARMÁCIA  E  TERAPÊUTICA   O  PROTOCOLO  PARA  O  MANUSEIO  MEDICAMENTOSO  DO  COVID  19  A  NÍVEL  MUNICIPAL   SEGUINDO RECOMENDAÇÕES DO MINISTÉRIO DA SAÚDE  ENFATIZANDO QUE A PRESCRIÇÃO DE TODO E QUALQUER  MEDICAMENTO É PRERROGATIVA DO MÉDICO  ENFATIZANDO QUE O CONSELHO FEDERAL DE MEDICINA PROPÔS A  CONSIDERAÇÃO  DA  PRESCRIÇÃO  DA  CLOROQUINA  E  HIDROXICLOROQUINA  PELOS  MÉDICOS  EM  CONDIÇÕES   EXEPICIONAIS  MEDIANTE TERMO DE CONSENTIMENTO LIVRE E ESCLARECIDO DO PACIENTE PARA TRATAMENTO DE   COVID19  PARECER DE CONSULTA CFM Nº8 2020 E CFM Nº4 2020  ,6
021 2020   OBJETO  CONTRATAÇÃO  DE  EMPRESA ESPECIALIZADA PARA AQUISIÇÃO   DE HIDROXICLOROQUINA E IVERMECTINA PARA O MUNICIPIO DE PORTO DOS GAÚCHOS –  MT  NO ENFRENTAMENTO AO COVID 19 ,6
021 2020   OBJETO  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE HIDROXICLOROQUINA E IVERMECTINA PARA O MUNICIPIO DE PORTO DOS GAÚCHOS – MT     NO ENFRENTAMENTO AO COVID 19 ,6
021 2020   OBJETO  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE HIDROXICLOROQUINA E IVERMECTINA PARA O MUNICIPIO DE PORTO DOS GAÚCHOS – MT     NO ENFRENTAMENTO AO COVID 19 ,6
ARI GENÉZIO LAFIN  PREFEITO MUNICIPAL  ESTEVAM HUNGARO CALVO FILHO  SECRETÁRIO DE ADMINISTRAÇÃO    LICITAÇÃO  EXTRATO DE DISPENSA DE LICITAÇÃO Nº 045 2020  OBJETO  DISPENSA DE LICITAÇÃO EMERGENCIAL DE COMBATE A  PANDEMIA  DO  NOVO  CORONAVÍRUS   COVD 19   PARA  AQUISIÇÃO  DE  HIDROXICLOROQUINA  SULFATO – CONCENTRAÇÃO DOSAGEM 400MG EM FARMÁCIAS DE  MANIPULAÇÃO  PARA  ATENDIMENTO  DE  PACIENTES  COM  RECEITA  MÉDICA  DA  REDE   PÚBLICA MUNICIPAL DE SAÚDE ,0
ARI GENÉZIO LAFIN  PREFEITO MUNICIPAL DE SORRISO  ESTADO DE MATO GROSSO     NO USO DE SUAS ATRIBUIÇÕES LEGAIS  R E S O L V E  ART 1º DESIGNAR  EDERSON  ROBERTO  PERIN   TITULAR   E  FERNANDA  RAQUEL   RUTKE   SUBSTITUTA    COMO  FISCAIS  DA  DISPENSA  DE  LICITAÇÃO  Nº  045 2020   COM  A  FINALIDADE  DE   “DISPENSA DE  LICITAÇÃO  EMERGENCIAL  DE COMBATE  A PANDEMIA  DO  NOVO  CORONAVÍRUS  COVID 19   PARA AQUISIÇÃO DE  HIDROXICLOROQUINA   SULFATO  –  CONCENTRAÇÃO DOSAGEM 400MG  EM FARMÁCIAS  DE   MANIPULAÇÃO PARA  ATENDIMENTO  DE  PACIENTES COM RECEITA  MÉDICA  DA REDE PÚBLICA  MUNICIPAL  DE   SAÚDE DE SORRISO – MT ,0
15 A  §8º  DO DECRETO Nº  59 283 20  NA REDAÇÃO DO DECRETO 59 301 20  AUTORIZO O RECEBIMENTO EM DOAÇÃO SEM ENCARGOS DE 1 246 000  UM MILHÃO  E DUZENTOS E QUARENTA E SEIS MIL  COMPRIMIDOS DO MEDICAMENTO  HIDROXICLOROQUINA  QUE SERÃO USADOS NO ENFRENTAMENTO DA PAN  DEMIA DO COVID 19 PELA SECRETARIA MUNICIPAL DA SAÚDE  SMS  ,6
O SUPERINTENDENTE DO HOSPITAL DO SERVIDOR PÚBLICO   MUNICIPAL  NO USO DAS ATRIBUIÇÕES CONFERIDAS PELA LEI  13 766 04  RESOLVE   DESPACHO PROCESSO 6210 2020 0002307 5 I – À VISTA DOS ELEMENTOS   CONSTANTES NOS AUTOS DESTE PROCESSO ADMINISTRATIVO  CONSIDERANDO QUE NELE CONSTA A MANIFESTAÇÃO DA PROCURADORIA QUANTO  O ENQUADRAMENTO DA PRETENDIDA AQUISIÇÃO NO ARTIGO 24  IV   DA LEI FEDERAL Nº 8 666 93  UMA VEZ CARACTERIZADA A SITUAÇÃO  EMERGENCIAL  E CONSIDERANDO TRATAR SE DE AQUISIÇÃO NECESSÁRIA  AO ENFRENTAMENTO DA PANDEMIA DO NOVO CORONAVÍRUS  NOS  TERMOS DO ARTIGO 4º DA LEI 13 979  DE 06 DE FEVEREIRO DE 2020   REDAÇÃO DADA PELA MEDIDA PROVISÓRIA 926  DE 20 DE MARÇO DE  2020  AUTORIZO A DISPENSA DA LICITAÇÃO PARA A CONTRATAÇÃO DA  EMPRESA PLATANUS FARMÁCIA DE MANIPULAÇÃO LTDA EPP   CNPJ Nº 05 207 715 0001 33  QUE FORNECERÁ 1000 COMPRIMIDOS  DE HIDROXICLOROQUINA 400 MG  VALOR UNITÁRIO R  2 27 E VALOR  TOTAL DE R  2 270 00 ,0
1º FICA A SECRETARIA MUNICIPAL DE SAÚDE – SUS NATAL  AUTORIZADA A DISPONIBILIZAR   GRATUITAMENTE  01  UM  KIT DE MEDICAMENTOS AOS PACIENTES INFECTADOS PELA COVID 19  QUE POSSUAM RECEITA MÉDICA COM A INDICAÇÃO DE TRATAMENTO COM TAIS FÁRMACOS COMO  HIDROXICLOROQUINA  CLOROQUINA  IVERMECTINA AZITROMICINA OU OUTROS FÁRMACOS QUE VENHAM A  SER LIBERADOS E PRECONIZADOS PELO MINISTÉRIO DA SAÚDE  CONSELHO FEDERAL DE MEDICINA  CFM   E CONSELHO REGIONAL DE MEDICINA – RN  CREMERN  ,6
CONSIDERANDO QUE EM RELAÇÃO À SEGURANÇA  MEDICAMENTOS COMO A  HIDROXICLOROQUINA   EM  ESPECIAL  EM SUA  COMBINAÇÃO  COM  AZITROMICINA   TEM DEMONSTRADO  GRANDE   ASSOCIAÇÃO COM EVENTOS ADVERSOS CARDIOVASCULARES NAS DOSES QUE VÊM SENDO PRECONIZADAS PARA  A COVID 19 ,6
MEDICAMENTOS DISPONÍVEIS PARA TRATAMENTO DO COVID 19 SÃO  I  ANTIBIÓTICOS  –  AZITROMICINA  500MG   OU  OUTRO  ANTIBIÓTICO   PADRONIZADO NA REMUME 2020  II  ANTI HELMÍNTICO – IVERMECTINA 6MG COMPRIMIDO   PUBLICAÇÃO   OFICIAL   DO   TRIBUNAL   DE   CONTAS   DE  MATO   GROSSO    –    LEI   COMPLEMENTAR   475   DE   27   DE   SETEMBRO   DE   2012 COORDENAÇÃO SECRETARIA GERAL DO TRIBUNAL PLENO  TELEFONE  65  3613 7678    E MAIL  DOC TCE TCE MT GOV BR  RUA CONSELHEIRO BENJAMIN DUARTE MONTEIRO  S N  EDIFÍCIO MARECHAL RONDON – CENTRO POLÍTICO ADMINISTRATIVO – CUIABÁ MT – CEP 78049 915    DIÁRIO OFICIAL DE CONTAS TRIBUNAL DE CONTAS DE MATO GROSSO  ANO 9  Nº 1946 DIVULGAÇÃO SEGUNDA FEIRA  6 DE JULHO DE 2020   – PÁGINA 127 PUBLICAÇÃO TERÇA FEIRA  7 DE JULHO DE 2020  III  ANALGÉSICO ANTITÉRMICO  –  DIPIRONA  500MG  COMPRIMIDO   DIPIRONA  500MG ML  SOLUÇÃO  ORAL   PARACETAMOL  500MG  COMPRIMIDO   PARACETAMOL 200MG ML SOLUÇÃO ORAL OU OUTRO PADRONIZADO NA REMUME 2020   IV  CORTICÓIDES     PREDNISOLONA  3MG ML  SOLUÇÃO  ORAL   PREDNISONA 5MG E 20MG COMPRIMIDO   V  QUALQUER  OUTRO  MEDICAMENTO  PADRONIZADO  NA  REMUME  2020   CONFORME NECESSIDADE CLÍNICA DO PACIENTE ,6
ASIEL BEZERRA DE ARAÚJO PREFEITO MUNICIPAL  ANEXO I  TERMO DE CIÊNCIA E CONSENTIMENTO HIDROXICLOROQUINA CLOROQUINA  EM  ASSOCIAÇÃO  COM  AZITROMICINA  PARA   COVID 19  DIAGNÓSTICO E TRATAMENTO FUI DEVIDAMENTE INFORMADO  A    EM LINGUAGEM CLARA E OBJETIVA PELO A    MÉDICO A   DE QUE AS AVALIAÇÕES MÉDICAS OU LABORATORIAIS REVELARAM POSSIBILIDADE OU COMPROVAÇÃO  DE DIAGNÓSTICO  COVID 19 CAUSADA PELO CORONAVÍRUS SARS COV 2 E COM BASE NESTE DIAGNÓSTICO   ME  FOI  ORIENTADO  O  SEGUINTE  TRATAMENTO PROCEDIMENTO   CLOROQUINA  OU  HIDROXICLOROQUINA  EM  ASSOCIAÇÃO COM AZITROMICINA ,6
UM ESTUDO  FRANCÊS MOSTROU QUE A ELIMINAÇÃO DO CORONAVÍRUS DA GARGANTA DE PORTADORES DA COVID 19 SE DEU   DE  FORMA  MAIS  RÁPIDA  COM  A  UTILIZAÇÃO  DA  COMBINAÇÃO  DE  HIDROXICLOROQUINA  E  O  ANTIBIÓTICO   AZITROMICINA  QUANDO COMPARADOS A PACIENTES QUE NÃO USARAM AS DROGAS ,6
COMPREENDI   PORTANTO  QUE NÃO EXISTE GARANTIA DE RESULTADOS POSITIVOS    PARA A COVID 19 E QUE O MEDICAMENTO PROPOSTO PODE INCLUSIVE APRESENTAR EFEITOS COLATERAIS   ESTOU CIENTE DE QUE O TRATAMENTO COM CLOROQUINA OU HIDROXICLOROQUINA   ASSOCIADA À AZITROMICINA PODE CAUSAR OS EFEITOS COLATERAIS DESCRITOS ACIMA E OUTROS MENOS GRAVES   OU  MENOS  FREQUENTES   OS  QUAIS  PODEM  LEVAR  À  DISFUNÇÃO  DE  ÓRGÃOS   AO  PROLONGAMENTO  DA   INTERNAÇÃO  À INCAPACIDADE TEMPORÁRIA OU PERMANENTE E ATÉ AO ÓBITO ,6
